student_id,name,age,gender,batch,domain,attendance_pct,assignment_score,project_score,quiz_score,mock_interview_score,communication_score,hackathons_participated,github_commits,certifications,internship_during_course,backlogs,placement_status,salary_lpa,company_tier
STU01076,Kajal Bhatt,25,Female,2024,QA,71.0,73.6,69.0,72.2,3.8,6.6,1,133,1,1,0,Job,6.57,Tier 2
STU01077,Karan Yadav,24,Male,2022,Data Science,60.0,57.4,48.6,57.7,4.5,6.0,0,119,2,0,0,No Job,0.0,Not Placed
STU01078,Khushi Garg,21,Male,2023,QA,70.8,78.3,75.4,74.9,7.1,6.7,5,185,1,0,0,No Job,0.0,Not Placed
STU01079,Vaibhav Malhotra,27,Male,2023,Data Science,57.8,52.3,50.7,45.1,3.9,4.5,3,108,0,1,0,No Job,0.0,Not Placed
STU01080,Sandeep Arora,23,Male,2024,Figma Designer,72.2,53.2,47.6,47.1,5.9,4.9,5,162,4,1,3,No Job,0.0,Not Placed
STU01081,Vaibhav Chauhan,19,Male,2023,DevOps,59.0,50.9,40.6,58.6,5.1,4.8,0,84,0,0,0,No Job,0.0,Not Placed
STU01082,Ashish Malhotra,24,Male,2023,Cybersecurity,79.1,76.6,65.6,66.0,5.6,5.6,2,167,2,0,0,Job,7.78,Tier 2
STU01083,Gaurav Arora,23,Female,2024,DevOps,40.0,20.0,20.0,15.0,2.8,2.0,2,10,2,0,1,No Job,0.0,Not Placed
STU01084,Jyoti Shukla,26,Male,2023,Data Science,63.7,70.8,79.3,57.1,7.5,4.7,3,150,4,1,0,Internship,0.89,Tier 2
STU01085,Akshay Agarwal,22,Female,2023,MERN,52.7,27.9,20.0,33.0,1.5,2.9,2,15,1,0,1,No Job,0.0,Not Placed
STU01086,Kavya Dutta,19,Male,2022,Figma Designer,58.3,48.7,46.1,49.0,5.6,3.9,1,55,1,0,2,No Job,0.0,Not Placed
STU01087,Nandini Sharma,20,Other,2024,Figma Designer,60.1,41.9,23.0,42.4,3.2,3.5,0,19,0,0,0,No Job,0.0,Not Placed
STU01088,Lakshmi Khanna,26,Male,2024,MERN,62.3,50.2,41.5,62.1,3.4,4.9,5,157,0,0,0,Job,5.42,Tier 3
STU01089,Manish Rao,26,Female,2024,Figma Designer,67.8,45.6,37.5,39.5,4.6,5.4,0,91,1,1,1,No Job,0.0,Not Placed
STU01090,Anjali Dixit,23,Male,2024,QA,80.3,63.2,43.2,65.1,5.0,4.6,0,68,1,0,1,No Job,0.0,Not Placed
STU01091,Prateek Garg,24,Male,2024,Cybersecurity,73.1,61.4,63.3,59.1,5.6,5.8,3,128,1,1,0,Job,7.03,Tier 2
STU01092,Sachin Dixit,20,Male,2023,Data Science,59.1,54.4,41.2,54.8,6.9,5.1,0,88,0,0,1,No Job,0.0,Not Placed
STU01093,Sonam Dixit,27,Male,2024,Figma Designer,78.3,69.4,59.0,77.1,6.9,6.3,0,104,1,1,0,Job,4.9,Tier 3
STU01094,Riya Pillai,24,Female,2023,DevOps,71.4,57.4,51.9,57.6,5.4,5.5,0,114,1,0,0,Job,6.39,Tier 2
STU01095,Varun Agarwal,27,Male,2023,QA,41.7,35.9,20.0,34.6,3.2,1.8,0,0,2,0,1,No Job,0.0,Not Placed
STU01096,Akshay Joshi,21,Female,2023,QA,84.6,82.4,97.2,82.7,10.0,7.4,2,226,2,1,0,Job,6.66,Tier 2
STU01097,Anand Varma,24,Male,2023,QA,42.5,24.6,21.5,23.8,3.0,3.1,1,31,1,0,0,No Job,0.0,Not Placed
STU01098,Riya Agarwal,23,Other,2024,Cybersecurity,70.3,60.1,44.0,66.8,6.6,5.8,0,74,3,0,1,No Job,0.0,Not Placed
STU01099,Neha Joshi,27,Male,2023,MERN,66.9,67.5,66.0,68.0,6.7,5.2,0,90,1,1,0,No Job,0.0,Not Placed
STU01100,Gaurav Varma,19,Male,2022,MERN,61.7,56.2,51.4,52.7,4.3,5.1,2,110,1,1,0,Job,5.89,Tier 2
STU01101,Kajal Shukla,27,Male,2022,MERN,56.0,52.0,46.3,49.5,3.8,5.6,1,99,0,0,0,No Job,0.0,Not Placed
STU01102,Riya Shukla,23,Female,2024,Data Science,68.6,76.0,80.4,71.8,6.8,6.0,1,130,1,0,0,No Job,0.0,Not Placed
STU01103,Maya Verma,19,Male,2023,DevOps,80.0,78.0,58.2,70.7,6.3,5.8,0,88,0,0,1,Job,7.41,Tier 2
STU01104,Nandini Nair,26,Male,2023,Cybersecurity,65.3,65.3,60.8,65.4,5.2,6.4,1,88,1,0,1,No Job,0.0,Not Placed
STU01105,Vishal Ghosh,25,Male,2023,QA,65.2,38.5,42.0,43.0,5.6,3.9,1,95,2,0,0,No Job,0.0,Not Placed
STU01106,Amar Verma,24,Male,2023,Data Science,52.5,40.7,42.0,44.7,4.8,2.7,1,19,1,0,1,No Job,0.0,Not Placed
STU01107,Palak Joshi,20,Female,2022,DevOps,53.2,35.5,20.6,41.5,2.8,5.2,1,2,1,0,0,No Job,0.0,Not Placed
STU01108,Zara Garg,23,Male,2023,Data Science,66.5,50.5,47.4,59.1,4.3,3.7,0,94,3,0,0,Job,6.73,Tier 2
STU01109,Abhinav Desai,21,Female,2024,Data Science,53.8,24.9,21.7,17.4,4.5,3.3,4,77,0,0,1,No Job,0.0,Not Placed
STU01110,Kajal Joshi,20,Female,2023,Data Science,70.8,55.5,53.1,53.5,5.6,5.5,0,78,1,0,0,No Job,0.0,Not Placed
STU01111,Divya Patel,19,Female,2023,Cybersecurity,66.3,71.9,72.3,78.9,4.6,6.8,2,135,0,1,3,No Job,0.0,Not Placed
STU01112,Aarav Shah,27,Male,2022,Data Science,65.0,46.0,42.7,38.5,4.2,5.1,1,72,1,1,0,Job,6.85,Tier 2
STU01113,Rajan Shukla,20,Male,2023,Cybersecurity,73.8,60.3,37.9,68.7,3.3,4.3,1,111,1,0,3,No Job,0.0,Not Placed
STU01114,Nikita Bhatt,19,Other,2022,MERN,70.6,66.3,66.0,52.9,6.3,6.9,2,164,2,1,0,Job,6.12,Tier 2
STU01115,Isha Garg,25,Male,2023,QA,76.8,60.4,54.8,57.0,6.1,5.4,1,126,0,0,2,Job,5.69,Tier 2
STU01116,Ankita Trivedi,27,Male,2023,QA,66.1,48.3,46.5,53.4,4.6,4.2,1,66,0,0,0,Job,4.37,Tier 3
STU01117,Avni Kumar,24,Female,2024,Figma Designer,75.9,80.5,92.7,80.1,7.0,7.8,0,143,2,1,0,Internship,1.38,Tier 3
STU01118,Krishna Roy,26,Male,2023,Figma Designer,70.6,46.5,47.0,35.3,5.5,4.3,0,80,2,0,0,No Job,0.0,Not Placed
STU01119,Shivam Patel,25,Male,2023,Figma Designer,54.0,46.7,27.4,37.8,4.5,4.2,0,35,1,0,0,No Job,0.0,Not Placed
STU01120,Neha Sinha,27,Male,2023,QA,55.0,46.4,33.8,46.1,4.9,4.5,0,73,1,0,1,No Job,0.0,Not Placed
STU01121,Suresh Varma,25,Male,2023,Cybersecurity,74.6,77.8,65.5,69.3,7.2,6.2,0,137,1,1,0,Job,8.42,Tier 1
STU01122,Meena Khanna,24,Male,2022,Data Science,79.7,74.3,64.2,69.4,6.8,8.6,0,168,1,1,0,Internship,1.73,Tier 2
STU01123,Kunal Singh,19,Male,2023,MERN,62.2,37.1,21.1,15.0,4.2,3.6,3,71,1,0,1,No Job,0.0,Not Placed
STU01124,Sandeep Khanna,27,Male,2024,Data Science,72.8,53.5,60.9,44.4,6.3,2.9,0,37,1,0,1,No Job,0.0,Not Placed
STU01125,Lakshmi Goyal,23,Female,2022,Cybersecurity,47.7,45.1,37.5,48.3,3.8,3.3,1,73,2,0,1,No Job,0.0,Not Placed
STU01126,Meena Trivedi,20,Female,2023,DevOps,72.8,75.2,67.0,67.8,5.8,6.2,1,156,2,0,0,Job,7.24,Tier 2
STU01127,Anand Kapoor,26,Female,2024,QA,62.6,27.2,30.3,38.2,3.7,2.8,1,36,0,0,0,No Job,0.0,Not Placed
STU01128,Aarav Chopra,22,Male,2023,Figma Designer,78.2,83.0,75.2,90.6,6.3,6.2,2,158,1,1,0,Job,6.58,Tier 2
STU01129,Geeta Rastogi,21,Female,2024,MERN,47.3,27.1,30.7,21.7,2.9,4.5,1,32,0,1,1,No Job,0.0,Not Placed
STU01130,Uma Bhatt,19,Female,2023,DevOps,60.4,44.8,41.2,41.2,4.8,4.9,0,69,1,0,2,No Job,0.0,Not Placed
STU01131,Vishal Kaur,23,Female,2023,Figma Designer,58.0,29.1,33.9,37.6,3.6,4.6,0,23,2,0,1,No Job,0.0,Not Placed
STU01132,Manish Roy,21,Female,2023,MERN,73.9,67.0,66.9,61.7,5.4,7.0,1,107,1,0,1,Job,6.87,Tier 2
STU01133,Prachi Mehta,22,Male,2024,QA,47.6,25.0,20.0,19.1,2.1,3.8,1,43,4,0,2,No Job,0.0,Not Placed
STU01134,Krishna Dixit,27,Female,2024,MERN,62.1,48.0,41.1,66.9,4.8,4.2,1,96,2,0,0,No Job,0.0,Not Placed
STU01135,Harsh Iyer,25,Female,2022,Cybersecurity,73.6,48.6,51.9,56.7,4.0,5.7,4,108,1,0,1,No Job,0.0,Not Placed
STU01136,Ashish Mehta,23,Male,2023,MERN,54.2,40.6,32.5,38.9,4.3,5.0,0,11,4,0,1,No Job,0.0,Not Placed
STU01137,Anand Srivastava,26,Male,2022,Figma Designer,82.5,77.0,70.0,75.6,5.3,6.4,0,122,2,0,0,Job,5.89,Tier 2
STU01138,Yogesh Dutta,24,Male,2022,DevOps,69.6,80.9,92.3,80.0,7.0,6.1,1,172,3,1,0,No Job,0.0,Not Placed
STU01139,Simran Chopra,20,Male,2023,Data Science,60.7,52.6,29.1,37.7,6.0,4.8,0,70,0,0,1,No Job,0.0,Not Placed
STU01140,Shivam Batra,25,Female,2023,MERN,63.5,62.9,65.0,58.3,4.9,5.5,0,93,1,0,1,No Job,0.0,Not Placed
STU01141,Isha Agarwal,19,Female,2022,DevOps,59.4,49.4,54.2,42.6,5.1,3.5,1,89,3,0,0,No Job,0.0,Not Placed
STU01142,Asha Rao,21,Male,2022,Figma Designer,42.6,21.1,20.0,23.4,2.5,4.7,4,84,2,0,0,No Job,0.0,Not Placed
STU01143,Sachin Garg,19,Male,2023,QA,63.6,41.0,26.0,32.8,3.3,3.7,0,70,4,0,0,No Job,0.0,Not Placed
STU01144,Mira Bhatt,19,Female,2024,DevOps,55.1,43.9,24.1,27.9,4.3,4.1,1,44,4,0,0,No Job,0.0,Not Placed
STU01145,Varun Mehta,23,Male,2024,MERN,91.0,85.5,83.0,64.1,4.2,6.8,1,126,2,1,0,No Job,0.0,Not Placed
STU01146,Pankaj Nair,24,Male,2022,DevOps,74.0,78.3,59.3,58.9,6.1,5.8,4,89,1,1,1,Internship,1.56,Tier 3
STU01147,Pranav Chauhan,21,Male,2024,QA,57.1,45.7,33.5,32.9,3.8,4.1,2,93,3,0,0,Job,3.64,Tier 3
STU01148,Parth Desai,21,Male,2023,QA,56.5,33.2,35.6,49.4,3.7,3.4,0,12,2,0,1,No Job,0.0,Not Placed
STU01149,Isha Tiwari,21,Male,2024,MERN,59.0,31.2,20.0,43.7,5.1,5.5,0,73,0,0,2,No Job,0.0,Not Placed
STU01150,Shivam Gandhi,19,Female,2023,Cybersecurity,50.8,27.1,20.0,19.8,1.4,4.6,1,0,1,0,1,No Job,0.0,Not Placed
STU01151,Ravi Gandhi,23,Male,2023,Cybersecurity,73.2,65.4,62.7,64.5,6.0,6.7,1,119,3,1,0,Internship,1.96,Tier 3
STU01152,Harsha Tiwari,19,Male,2024,Figma Designer,77.3,55.1,45.7,50.6,5.6,5.1,2,78,2,1,2,No Job,0.0,Not Placed
STU01153,Ritesh Batra,21,Female,2022,Figma Designer,89.0,89.7,77.4,77.5,6.4,7.4,1,175,1,1,0,Job,6.26,Tier 2
STU01154,Tanvi Singh,24,Female,2024,QA,40.4,20.0,20.0,15.0,1.0,2.1,0,0,1,0,0,No Job,0.0,Not Placed
STU01155,Vineeta Batra,24,Male,2024,Cybersecurity,68.7,63.9,63.3,61.8,6.3,6.0,0,149,4,0,0,Internship,0.98,Tier 2
STU01156,Uma Jain,21,Female,2024,MERN,77.0,57.3,56.6,59.6,6.9,4.6,0,87,2,1,0,Job,6.56,Tier 2
STU01157,Rajan Roy,27,Female,2023,QA,76.8,68.0,69.6,66.6,7.6,5.7,2,156,1,0,0,Job,6.61,Tier 2
STU01158,Sakshi Gandhi,26,Female,2022,DevOps,69.1,57.5,47.1,69.8,3.8,5.9,5,170,2,0,0,Job,7.47,Tier 2
STU01159,Varun Khanna,21,Female,2023,MERN,64.5,72.2,73.0,66.7,5.9,7.0,1,115,1,1,0,Job,7.74,Tier 2
STU01160,Saloni Yadav,23,Female,2024,MERN,73.4,54.7,52.5,46.6,7.4,4.7,0,114,2,0,0,Internship,1.24,Tier 3
STU01161,Ritesh Agarwal,23,Male,2023,QA,55.3,41.3,48.4,38.2,4.3,3.7,1,33,2,0,0,No Job,0.0,Not Placed
STU01162,Seema Chawla,23,Female,2023,Data Science,74.3,50.8,34.2,54.5,4.8,5.1,2,103,1,0,0,Internship,1.64,Tier 2
STU01163,Shivam Kapoor,21,Female,2023,DevOps,62.1,48.0,37.9,59.5,5.0,3.1,2,110,2,0,1,Job,6.56,Tier 2
STU01164,Arjun Agarwal,23,Male,2023,DevOps,76.0,71.0,77.3,60.1,6.4,7.7,2,132,1,0,0,Job,6.61,Tier 2
STU01165,Riya Chawla,23,Male,2022,Data Science,80.7,75.1,66.3,72.4,6.3,5.7,2,184,0,1,0,Job,8.95,Tier 1
STU01166,Arjun Kapoor,22,Female,2023,Data Science,69.2,62.5,63.4,65.7,5.8,5.9,2,137,1,0,0,No Job,0.0,Not Placed
STU01167,Asha Patel,22,Female,2024,QA,75.7,62.2,39.5,61.9,6.4,5.8,3,108,3,0,1,Internship,1.5,Tier 3
STU01168,Shivam Reddy,20,Male,2022,QA,58.7,34.4,20.0,22.0,3.2,2.9,3,42,1,0,1,No Job,0.0,Not Placed
STU01169,Maya Rastogi,27,Male,2024,MERN,77.6,70.2,59.5,65.7,6.3,5.7,0,86,3,1,0,No Job,0.0,Not Placed
STU01170,Yogesh Shah,25,Female,2023,QA,76.8,81.1,68.1,65.5,4.2,6.4,2,135,0,1,0,Job,6.21,Tier 2
STU01171,Kunal Singh,19,Male,2023,QA,64.3,58.6,61.9,47.1,4.9,5.0,4,101,0,0,2,No Job,0.0,Not Placed
STU01172,Shreya Dubey,23,Female,2023,MERN,69.7,67.5,58.7,67.6,7.5,5.9,2,151,0,1,0,Job,6.91,Tier 2
STU01173,Tarun Chopra,20,Male,2022,QA,60.1,38.7,31.5,31.5,3.3,4.3,0,68,2,0,1,No Job,0.0,Not Placed
STU01174,Vineeta Garg,24,Male,2023,Figma Designer,54.7,46.1,36.8,34.6,4.7,3.7,2,153,2,0,0,Job,4.79,Tier 3
STU01175,Renu Arora,25,Female,2024,DevOps,66.3,43.8,27.4,36.3,3.9,5.5,0,42,1,0,0,No Job,0.0,Not Placed
STU01176,Lalit Desai,20,Male,2023,MERN,54.2,41.5,50.4,34.5,3.5,4.7,0,88,2,0,2,No Job,0.0,Not Placed
STU01177,Aditya Kapoor,24,Male,2023,Figma Designer,61.4,59.5,64.2,60.2,5.2,6.5,0,112,1,0,0,Internship,1.85,Tier 3
STU01178,Divya Chopra,21,Male,2022,Cybersecurity,79.8,68.3,58.1,57.6,4.1,4.9,5,181,2,0,0,Job,7.06,Tier 2
STU01179,Manisha Arora,27,Male,2024,Data Science,59.2,47.9,45.2,37.7,2.2,2.4,2,112,3,1,0,Job,5.64,Tier 2
STU01180,Rajan Nair,22,Female,2023,DevOps,77.7,85.4,65.0,77.9,7.6,8.0,5,250,1,0,0,Internship,1.23,Tier 3
STU01181,Sonam Mehta,21,Male,2023,DevOps,67.7,60.2,61.2,55.9,4.5,5.4,3,142,2,1,0,Job,7.38,Tier 2
STU01182,Dev Dutta,21,Male,2022,QA,59.7,39.6,24.8,53.1,5.9,4.7,4,67,1,1,1,Job,3.34,Tier 3
STU01183,Akshay Roy,20,Male,2024,DevOps,62.6,53.3,46.4,30.7,5.4,4.9,1,92,3,1,0,Job,6.1,Tier 2
STU01184,Manisha Shukla,27,Male,2023,MERN,53.3,39.9,44.3,52.1,4.3,6.5,1,37,1,0,2,No Job,0.0,Not Placed
STU01185,Ruchi Verma,26,Female,2023,Cybersecurity,69.2,52.4,39.5,43.6,6.0,6.1,2,129,1,0,0,Job,7.07,Tier 2
STU01186,Tushar Ghosh,23,Male,2023,DevOps,58.8,31.3,33.2,33.5,1.4,4.4,0,34,0,0,2,No Job,0.0,Not Placed
STU01187,Krishna Khanna,27,Female,2024,MERN,57.6,54.9,52.8,64.1,5.3,5.0,2,96,0,0,0,No Job,0.0,Not Placed
STU01188,Rajan Verma,20,Male,2022,DevOps,70.5,64.0,58.4,62.6,7.0,5.9,4,161,1,1,0,Job,7.05,Tier 2
STU01189,Krishna Yadav,24,Male,2024,QA,64.6,64.5,63.5,63.5,4.6,5.9,3,179,1,1,0,Job,5.67,Tier 2
STU01190,Ayush Khanna,25,Female,2023,Data Science,63.1,55.2,57.2,60.1,5.9,6.0,0,118,0,0,1,Job,7.39,Tier 2
STU01191,Vikram Goyal,24,Female,2023,Cybersecurity,73.0,66.8,78.2,69.2,5.9,5.5,0,153,2,0,0,Job,6.98,Tier 2
STU01192,Manish Ghosh,21,Female,2023,MERN,61.1,56.3,54.2,48.5,4.1,5.3,3,106,4,1,0,Job,6.05,Tier 2
STU01193,Dev Sharma,27,Male,2024,MERN,85.9,75.6,76.7,72.6,7.7,7.0,0,138,1,1,0,No Job,0.0,Not Placed
STU01194,Ritesh Ghosh,26,Male,2023,MERN,63.0,45.4,44.4,46.1,5.7,6.4,5,166,3,0,1,No Job,0.0,Not Placed
STU01195,Priya Kapoor,26,Female,2024,MERN,53.5,48.0,38.2,43.3,4.5,2.3,1,87,1,0,0,No Job,0.0,Not Placed
STU01196,Ankit Kaur,26,Male,2022,QA,57.3,46.5,50.0,56.9,4.2,6.3,4,186,0,1,0,Job,5.15,Tier 3
STU01197,Asha Roy,27,Female,2024,MERN,76.7,87.6,70.2,73.3,5.5,6.0,3,186,3,1,0,Job,6.92,Tier 2
STU01198,Rohan Batra,19,Female,2022,Cybersecurity,61.4,51.7,46.5,46.8,4.4,5.3,2,132,3,0,0,Job,6.45,Tier 2
STU01199,Yash Mishra,26,Female,2023,Data Science,73.0,68.0,68.3,77.3,8.2,6.7,0,147,2,1,0,Job,8.2,Tier 1
STU01200,Geeta Nair,20,Female,2023,Figma Designer,62.9,59.3,42.4,54.4,5.3,5.2,0,75,3,0,0,Job,5.02,Tier 3
STU01201,Jyoti Chopra,22,Male,2023,Cybersecurity,84.6,75.3,69.9,73.6,6.3,6.2,2,106,1,1,0,Internship,1.36,Tier 3
STU01202,Aryan Trivedi,19,Female,2023,Cybersecurity,51.0,44.4,25.4,30.9,2.9,2.8,0,0,1,0,0,No Job,0.0,Not Placed
STU01203,Kabir Pillai,24,Male,2023,MERN,73.2,59.7,59.9,76.0,7.5,5.1,3,168,3,0,0,Internship,1.28,Tier 3
STU01204,Ashu Arora,19,Male,2022,MERN,73.0,55.7,44.7,60.8,4.6,5.2,0,59,1,0,3,No Job,0.0,Not Placed
STU01205,Maya Gandhi,23,Male,2023,MERN,85.2,90.5,96.6,87.7,7.7,7.3,1,179,3,1,0,Job,7.29,Tier 2
STU01206,Akash Mehta,27,Male,2022,Figma Designer,78.3,67.7,42.3,57.5,6.8,6.8,1,108,1,0,0,No Job,0.0,Not Placed
STU01207,Shivam Pillai,19,Female,2023,DevOps,67.1,72.5,67.6,63.6,5.3,6.6,4,150,2,1,1,Job,7.22,Tier 2
STU01208,Ritesh Chawla,27,Female,2022,Cybersecurity,54.2,34.9,36.0,40.0,3.8,4.2,3,108,2,1,1,No Job,0.0,Not Placed
STU01209,Suresh Verma,22,Female,2022,Cybersecurity,65.7,52.6,54.7,63.5,4.6,4.5,2,114,3,0,0,Job,6.87,Tier 2
STU01210,Renu Sinha,21,Male,2022,MERN,71.7,82.7,81.8,64.9,5.1,6.4,2,144,4,1,1,Internship,1.55,Tier 3
STU01211,Ankit Rao,26,Female,2023,Cybersecurity,56.3,47.1,34.5,36.4,3.5,5.3,2,94,1,0,0,No Job,0.0,Not Placed
STU01212,Rajesh Trivedi,24,Female,2024,Cybersecurity,58.1,39.2,48.9,36.2,5.6,4.0,2,78,1,0,3,Job,6.12,Tier 2
STU01213,Palak Trivedi,25,Female,2024,Cybersecurity,93.2,94.6,83.7,83.2,6.0,7.0,5,239,4,1,0,Job,9.72,Tier 1
STU01214,Nandini Sharma,27,Female,2022,DevOps,55.2,35.4,44.2,40.0,4.0,6.0,2,127,0,0,1,No Job,0.0,Not Placed
STU01215,Sandeep Batra,23,Female,2023,MERN,72.9,71.3,80.2,70.2,4.9,6.2,4,170,2,1,2,Job,6.23,Tier 2
STU01216,Amit Agarwal,20,Male,2023,MERN,64.8,45.4,39.0,45.5,3.7,4.7,1,91,0,1,1,No Job,0.0,Not Placed
STU01217,Kunal Yadav,21,Female,2023,QA,72.5,49.7,37.4,44.0,4.2,4.7,5,123,1,1,3,No Job,0.0,Not Placed
STU01218,Vidya Gandhi,21,Female,2023,Cybersecurity,69.4,63.1,56.8,62.6,5.0,6.2,1,67,0,0,0,Internship,1.52,Tier 3
STU01219,Bhavna Kapoor,22,Female,2022,DevOps,69.5,66.3,57.4,77.8,7.0,4.1,4,166,1,1,0,Internship,0.99,Tier 3
STU01220,Sanjay Nair,25,Male,2023,Figma Designer,73.3,65.6,62.9,71.9,7.2,6.7,0,123,2,1,0,Job,5.36,Tier 3
STU01221,Anil Mehta,24,Female,2023,Data Science,66.2,49.1,45.5,47.2,5.0,2.9,1,54,2,0,0,No Job,0.0,Not Placed
STU01222,Anil Ghosh,21,Male,2022,QA,81.5,75.7,77.1,71.1,7.0,5.9,5,214,1,0,0,No Job,0.0,Not Placed
STU01223,Anish Kumar,25,Female,2023,Figma Designer,66.5,55.7,51.8,45.9,3.6,3.8,0,41,1,0,1,Job,4.58,Tier 3
STU01224,Komal Chopra,22,Female,2023,Figma Designer,62.0,45.9,45.0,54.3,4.8,5.4,4,142,1,1,1,Job,4.89,Tier 3
STU01225,Deepika Goyal,26,Male,2022,QA,82.7,70.2,63.8,61.1,6.9,3.9,0,92,3,0,0,Internship,1.61,Tier 3
STU01226,Maya Mehta,25,Male,2023,MERN,90.5,86.6,78.3,76.8,8.4,5.2,5,198,0,0,0,No Job,0.0,Not Placed
STU01227,Simran Shukla,25,Female,2024,MERN,72.5,66.9,58.9,62.2,6.7,5.7,0,142,2,0,0,No Job,0.0,Not Placed
STU01228,Priya Kumar,27,Female,2024,Cybersecurity,59.0,39.6,25.7,31.0,3.7,4.5,2,108,0,1,1,No Job,0.0,Not Placed
STU01229,Asha Sharma,26,Female,2023,MERN,59.6,53.6,46.3,62.4,5.8,6.8,0,99,3,1,1,No Job,0.0,Not Placed
STU01230,Nitin Sinha,19,Male,2023,Data Science,70.9,50.9,55.8,62.8,4.9,7.3,0,86,1,0,0,No Job,0.0,Not Placed
STU01231,Renu Malhotra,25,Female,2023,QA,66.3,58.0,58.1,40.6,5.5,3.3,1,28,1,0,0,No Job,0.0,Not Placed
STU01232,Ashu Jain,21,Male,2023,MERN,56.2,51.2,44.3,46.6,4.5,4.9,0,136,0,1,0,Job,5.54,Tier 2
STU01233,Kabir Dixit,22,Female,2022,Figma Designer,61.4,41.8,32.6,34.6,3.2,4.1,2,47,3,1,0,No Job,0.0,Not Placed
STU01234,Swati Bhatt,24,Male,2023,QA,75.5,58.9,50.6,54.5,6.8,6.7,2,165,3,0,0,Job,5.69,Tier 2
STU01235,Manish Shah,23,Female,2023,QA,83.8,85.3,65.1,69.3,6.8,6.3,5,220,1,1,0,Internship,1.23,Tier 3
STU01236,Vikas Roy,26,Male,2023,QA,60.3,58.3,59.8,54.3,5.6,3.4,1,87,0,0,0,Job,4.4,Tier 3
STU01237,Isha Kapoor,20,Other,2024,Figma Designer,70.5,62.7,66.1,64.6,6.6,6.7,2,138,3,0,0,Internship,2.1,Tier 3
STU01238,Sahil Kaur,23,Female,2024,QA,71.5,63.1,75.6,57.0,5.2,5.7,0,144,4,1,0,Job,6.04,Tier 2
STU01239,Manisha Shukla,23,Female,2022,Cybersecurity,72.6,53.0,30.6,61.0,4.6,6.2,0,104,0,1,2,No Job,0.0,Not Placed
STU01240,Arjun Shah,21,Male,2022,MERN,78.6,63.5,62.9,52.2,4.8,6.0,1,139,2,0,0,Job,6.16,Tier 2
STU01241,Sneha Chawla,23,Female,2022,Figma Designer,78.6,78.6,88.0,57.4,4.6,7.1,5,210,4,1,0,Job,4.94,Tier 3
STU01242,Ishaan Dubey,22,Male,2024,QA,81.6,80.5,86.9,82.1,6.9,7.5,0,198,2,1,0,Internship,1.25,Tier 3
STU01243,Anish Desai,23,Male,2024,DevOps,62.2,49.3,48.3,47.1,4.0,4.0,0,86,1,0,0,No Job,0.0,Not Placed
STU01244,Rohan Gandhi,27,Female,2024,Data Science,51.8,40.2,24.8,32.5,4.2,2.2,1,41,1,0,1,No Job,0.0,Not Placed
STU01245,Neha Malhotra,25,Female,2023,Cybersecurity,59.6,50.4,66.2,58.0,6.7,7.3,2,155,2,1,0,No Job,0.0,Not Placed
STU01246,Abhinav Shah,19,Male,2024,Data Science,67.5,56.9,49.1,54.8,4.6,6.0,3,137,4,0,0,Job,7.0,Tier 2
STU01247,Amit Kapoor,21,Male,2023,Figma Designer,77.5,61.5,56.2,59.2,4.0,4.3,2,123,2,1,3,No Job,0.0,Not Placed
STU01248,Ashu Bansal,27,Female,2024,Figma Designer,61.6,44.8,32.4,41.8,4.3,2.3,0,85,1,0,0,No Job,0.0,Not Placed
STU01249,Komal Sinha,22,Female,2024,Data Science,70.1,69.3,65.8,62.6,6.3,7.4,2,157,0,0,2,Job,8.11,Tier 1
STU01250,Khushi Dubey,22,Male,2023,Cybersecurity,60.7,47.5,46.6,44.8,4.8,4.8,0,62,3,0,0,No Job,0.0,Not Placed
STU01251,Vaibhav Kumar,24,Female,2023,Data Science,56.9,48.9,45.4,48.3,6.0,5.6,5,114,1,0,0,Job,6.46,Tier 2
STU01252,Nitin Jain,21,Female,2024,Cybersecurity,57.7,48.8,46.2,48.0,5.9,5.5,1,145,2,0,0,Internship,2.13,Tier 2
STU01253,Priya Mehta,21,Male,2023,MERN,67.6,55.0,77.1,61.9,6.1,5.5,2,156,1,1,0,Job,7.09,Tier 2
STU01254,Uma Trivedi,27,Male,2022,Cybersecurity,51.7,24.1,20.1,36.9,5.5,3.3,1,39,0,0,0,No Job,0.0,Not Placed
STU01255,Ishaan Sinha,23,Female,2022,MERN,46.1,38.0,38.9,36.1,4.6,4.1,0,59,2,0,1,No Job,0.0,Not Placed
STU01256,Vinay Sharma,25,Female,2023,Data Science,56.9,43.0,31.2,29.2,4.9,4.3,1,91,1,0,0,No Job,0.0,Not Placed
STU01257,Vanshika Shukla,23,Female,2023,MERN,84.3,85.2,77.6,83.4,9.2,6.2,0,163,0,1,0,Job,7.62,Tier 2
STU01258,Swati Sharma,24,Male,2022,Data Science,72.1,60.3,54.1,56.8,5.7,5.4,1,84,3,1,0,Internship,1.92,Tier 3
STU01259,Aditya Desai,26,Male,2022,DevOps,53.6,34.0,20.0,36.0,3.9,4.9,0,27,1,0,3,No Job,0.0,Not Placed
STU01260,Anand Reddy,26,Male,2023,Data Science,57.4,46.5,47.6,49.6,5.1,5.1,1,59,1,0,3,No Job,0.0,Not Placed
STU01261,Rajan Tiwari,20,Female,2023,DevOps,73.7,64.5,64.1,63.5,5.9,6.5,1,121,1,1,1,Internship,1.7,Tier 3
